"","GAME_ID","League","Day/Night","PlayingSurface","Weather","WindSpeed","WindDirection","Temperature"
"3439","2014/06/13/pitmlb-miamlb-1","NL","N","G","Roof Closed",0,"None",75
"3440","2014/06/13/sdnmlb-nynmlb-1","NL","N","G","Cloudy",7,"R To L",69
"3441","2014/06/13/tbamlb-houmlb-1","AL","N","G","Roof Closed",0,"None",73
"3442","2014/06/13/texmlb-seamlb-1","AL","N","G","Overcast",3,"L To R",60
"3443","2014/06/13/tormlb-balmlb-1","AL","N","G","Cloudy",2,"In From RF",78
"3444","2014/06/13/wasmlb-slnmlb-1","NL","N","G","Clear",4,"R To L",76
"3445","2014/06/14/anamlb-atlmlb-1","NL","N","G","Partly Cloudy",3,"L To R",87
"3446","2014/06/14/arimlb-lanmlb-1","NL","N","G","Partly Cloudy",8,"Out To LF",70
"3447","2014/06/14/chnmlb-phimlb-1","NL","D","G","Partly Cloudy",12,"L To R",78
"3448","2014/06/14/cinmlb-milmlb-1","NL","N","G","Roof Closed",0,"None",70
"3449","2014/06/14/clemlb-bosmlb-1","AL","D","G","Cloudy",10,"L To R",75
"3450","2014/06/14/colmlb-sfnmlb-1","NL","D","G","Partly Cloudy",10,"Out To CF",72
"3451","2014/06/14/kcamlb-chamlb-1","AL","D","G","Sunny",9,"In From CF",76
"3452","2014/06/14/minmlb-detmlb-1","AL","D","G","Sunny",8,"Out To CF",70
"3453","2014/06/14/nyamlb-oakmlb-1","AL","N","G","Partly Cloudy",8,"Out To CF",72
"3454","2014/06/14/pitmlb-miamlb-1","NL","D","G","Roof Closed",0,"None",77
"3455","2014/06/14/sdnmlb-nynmlb-1","NL","D","G","Partly Cloudy",19,"L To R",74
"3456","2014/06/14/tbamlb-houmlb-1","AL","D","G","Roof Closed",0,"None",73
"3457","2014/06/14/texmlb-seamlb-1","AL","N","G","Cloudy",1,"Varies",61
"3458","2014/06/14/tormlb-balmlb-1","AL","D","G","Partly Cloudy",16,"L To R",71
"3459","2014/06/14/wasmlb-slnmlb-1","NL","N","G","Clear",13,"R To L",83
"3460","2014/06/15/anamlb-atlmlb-1","NL","N","G","Cloudy",8,"L To R",81
"3461","2014/06/15/arimlb-lanmlb-1","NL","D","G","Sunny",8,"Out To LF",74
"3462","2014/06/15/chnmlb-phimlb-1","NL","D","G","Sunny",11,"L To R",80
"3463","2014/06/15/cinmlb-milmlb-1","NL","D","G","Cloudy",16,"Out To CF",77
"3464","2014/06/15/clemlb-bosmlb-1","AL","D","G","Sunny",10,"L To R",75
"3465","2014/06/15/colmlb-sfnmlb-1","NL","D","G","Sunny",11,"Out To CF",64
"3466","2014/06/15/kcamlb-chamlb-1","AL","D","G","Cloudy",18,"In From RF",79
"3467","2014/06/15/minmlb-detmlb-1","AL","D","G","Sunny",12,"R To L",74
"3468","2014/06/15/nyamlb-oakmlb-1","AL","D","G","Partly Cloudy",13,"Out To RF",62
"3469","2014/06/15/pitmlb-miamlb-1","NL","D","G","Roof Closed",0,"None",77
"3470","2014/06/15/sdnmlb-nynmlb-1","NL","D","G","Sunny",11,"In From LF",75
"3471","2014/06/15/tbamlb-houmlb-1","AL","D","G","Roof Closed",0,"None",73
"3472","2014/06/15/texmlb-seamlb-1","AL","D","G","Roof Closed",3,"Out To RF",60
"3473","2014/06/15/tormlb-balmlb-1","AL","D","G","Partly Cloudy",6,"L To R",74
"3474","2014/06/15/wasmlb-slnmlb-1","NL","D","G","Cloudy",11,"R To L",80
"3475","2014/06/16/anamlb-clemlb-1","AL","N","G","Partly Cloudy",5,"L To R",81
"3476","2014/06/16/balmlb-tbamlb-1","AL","N","T","Dome",-1,"",72
"3477","2014/06/16/chnmlb-miamlb-1","NL","N","G","Roof Closed",0,"None",77
"3478","2014/06/16/colmlb-lanmlb-1","NL","N","G","Clear",9,"L To R",67
"3479","2014/06/16/kcamlb-detmlb-1","AL","N","G","Partly Cloudy",3,"R To L",89
"3480","2014/06/16/milmlb-arimlb-1","NL","N","G","Clear",11,"Out To RF",101
"3481","2014/06/16/minmlb-bosmlb-1","AL","N","G","Clear",12,"R To L",77
"3482","2014/06/16/nynmlb-slnmlb-1","NL","N","G","Clear",10,"Out To LF",91
"3483","2014/06/16/phimlb-atlmlb-1","NL","N","G","Partly Cloudy",4,"L To R",89
"3484","2014/06/16/sdnmlb-seamlb-1","AL","N","G","Partly Cloudy",3,"In From LF",64
"3485","2014/06/16/texmlb-oakmlb-1","AL","N","G","Cloudy",19,"Out To RF",57
"3486","2014/06/17/anamlb-clemlb-1","AL","N","G","Partly Cloudy",19,"L To R",91
"3487","2014/06/17/balmlb-tbamlb-1","AL","N","T","Dome",-1,"",72
"3488","2014/06/17/chnmlb-miamlb-1","NL","N","G","Roof Closed",0,"None",77
"3489","2014/06/17/cinmlb-pitmlb-1","NL","N","G","Partly Cloudy",17,"R To L",86
"3490","2014/06/17/colmlb-lanmlb-1","NL","N","G","Clear",7,"Out To CF",68
"3491","2014/06/17/houmlb-wasmlb-1","NL","N","G","Clear",5,"Out To CF",92
"3492","2014/06/17/kcamlb-detmlb-1","AL","N","G","Cloudy",13,"Out To LF",90
"3493","2014/06/17/milmlb-arimlb-1","NL","N","G","Clear",16,"R To L",100
"3494","2014/06/17/minmlb-bosmlb-1","AL","N","G","Cloudy",15,"Out To LF",82
"3495","2014/06/17/nynmlb-slnmlb-1","NL","N","G","Clear",14,"R To L",88
"3496","2014/06/17/phimlb-atlmlb-1","NL","N","G","Partly Cloudy",6,"R To L",88
"3497","2014/06/17/sdnmlb-seamlb-1","AL","D","G","Partly Cloudy",1,"L To R",60
"3498","2014/06/17/sfnmlb-chamlb-1","AL","N","G","Partly Cloudy",14,"In From RF",78
"3499","2014/06/17/texmlb-oakmlb-1","AL","N","G","Clear",6,"Out To RF",67
"3500","2014/06/17/tormlb-nyamlb-1","AL","N","G","Clear",11,"R To L",85
"3501","2014/09/08/anamlb-clemlb-1","AL","D","G","Sunny",10,"R To L",74
"3502","2014/06/18/balmlb-tbamlb-1","AL","D","T","Dome",-1,"",72
"3503","2014/06/18/chnmlb-miamlb-1","NL","D","G","Roof Closed",0,"None",75
"3504","2014/06/18/cinmlb-pitmlb-1","NL","N","G","Partly Cloudy",8,"R To L",86
"3505","2014/06/18/colmlb-lanmlb-1","NL","N","G","Clear",7,"Out To RF",71
"3506","2014/06/18/houmlb-wasmlb-1","NL","N","G","Partly Cloudy",5,"In From RF",94
"3507","2014/06/18/kcamlb-detmlb-1","AL","D","G","Cloudy",3,"In From CF",80
"3508","2014/06/18/milmlb-arimlb-1","NL","N","G","Clear",13,"L To R",97
"3509","2014/06/18/minmlb-bosmlb-1","AL","D","G","Partly Cloudy",16,"L To R",86
"3510","2014/06/18/nynmlb-slnmlb-1","NL","D","G","Partly Cloudy",9,"Out To CF",90
"3511","2014/06/18/phimlb-atlmlb-1","NL","D","G","Sunny",5,"R To L",90
"3512","2014/06/18/seamlb-sdnmlb-1","NL","N","G","Clear",7,"L To R",67
"3513","2014/06/18/sfnmlb-chamlb-1","AL","D","G","Overcast",15,"L To R",68
"3514","2014/06/18/texmlb-oakmlb-1","AL","D","G","Sunny",7,"Out To RF",77
"3515","2014/06/18/tormlb-nyamlb-1","AL","N","G","Clear",9,"L To R",87
"3516","2014/06/19/anamlb-clemlb-1","AL","D","G","Overcast",11,"In From RF",72
"3517","2014/06/19/atlmlb-wasmlb-1","NL","N","G","Cloudy",11,"In From RF",73
"3518","2014/06/19/bosmlb-oakmlb-1","AL","N","G","Partly Cloudy",13,"Out To RF",59
"3519","2014/06/19/chamlb-minmlb-1","AL","N","G","Overcast",13,"In From CF",67
"3520","2014/06/19/cinmlb-pitmlb-1","NL","D","G","Cloudy",10,"R To L",73
"3521","2014/06/19/houmlb-tbamlb-1","AL","N","T","Dome",-1,"",72
"3522","2014/06/19/milmlb-arimlb-1","NL","D","G","Roof Closed",0,"None",75
"3523","2014/06/19/nynmlb-miamlb-1","NL","N","G","Roof Closed",0,"None",75
"3524","2014/06/19/phimlb-slnmlb-1","NL","N","G","Partly Cloudy",11,"Out To LF",91
"3525","2014/06/19/seamlb-sdnmlb-1","NL","D","G","Sunny",12,"L To R",73
"3526","2014/06/19/tormlb-nyamlb-1","AL","N","G","Clear",7,"R To L",80
"3527","2014/06/20/atlmlb-wasmlb-1","NL","N","G","Clear",0,"None",82
"3528","2014/06/20/balmlb-nyamlb-1","AL","N","G","Partly Cloudy",14,"Out To RF",79
"3529","2014/06/20/bosmlb-oakmlb-1","AL","N","G","Partly Cloudy",8,"Out To RF",68
"3530","2014/06/20/chamlb-minmlb-1","AL","N","G","Clear",11,"R To L",83
"3531","2014/06/20/detmlb-clemlb-1","AL","N","G","Overcast",11,"In From CF",68
"3532","2014/06/20/houmlb-tbamlb-1","AL","N","T","Dome",-1,"",72
"3533","2014/06/20/lanmlb-sdnmlb-1","NL","N","G","Clear",7,"L To R",69
"3534","2014/06/20/milmlb-colmlb-1","NL","N","G","Partly Cloudy",6,"Out To LF",83
"3535","2014/06/20/nynmlb-miamlb-1","NL","N","G","Roof Closed",0,"None",75
"3536","2014/06/20/phimlb-slnmlb-1","NL","N","G","Cloudy",4,"Out To LF",83
"3537","2014/06/20/pitmlb-chnmlb-1","NL","D","G","Cloudy",8,"In From CF",81
"3538","2014/06/20/seamlb-kcamlb-1","AL","N","G","Clear",11,"R To L",89
"3539","2014/06/20/sfnmlb-arimlb-1","NL","N","G","Roof Closed",0,"None",78
"3540","2014/06/20/texmlb-anamlb-1","AL","N","G","Partly Cloudy",9,"Out To RF",75
"3541","2014/06/20/tormlb-cinmlb-1","NL","N","G","Overcast",8,"R To L",77
"3542","2014/06/21/atlmlb-wasmlb-1","NL","N","G","Overcast",5,"In From RF",71
"3543","2014/06/21/balmlb-nyamlb-1","AL","D","G","Sunny",8,"L To R",76
"3544","2014/06/21/bosmlb-oakmlb-1","AL","D","G","Partly Cloudy",13,"Out To RF",58
"3545","2014/06/21/chamlb-minmlb-1","AL","D","G","Partly Cloudy",10,"Out To RF",81
"3546","2014/06/21/detmlb-clemlb-1","AL","N","G","Clear",2,"In From CF",69
"3547","2014/06/21/houmlb-tbamlb-1","AL","D","T","Dome",-1,"",72
"3548","2014/06/21/lanmlb-sdnmlb-1","NL","N","G","Partly Cloudy",6,"L To R",68
"3549","2014/06/21/milmlb-colmlb-1","NL","D","G","Partly Cloudy",9,"In From LF",85
"3550","2014/06/21/nynmlb-miamlb-1","NL","D","G","Roof Closed",0,"None",75
"3551","2014/06/21/phimlb-slnmlb-1","NL","D","G","Partly Cloudy",5,"R To L",92
"3552","2014/06/21/pitmlb-chnmlb-1","NL","N","G","Overcast",1,"Out To RF",70
"3553","2014/06/21/seamlb-kcamlb-1","AL","D","G","Cloudy",8,"R To L",91
"3554","2014/06/21/sfnmlb-arimlb-1","NL","N","G","Roof Closed",0,"None",79
"3555","2014/06/21/texmlb-anamlb-1","AL","N","G","Clear",8,"Out To CF",72
"3556","2014/06/21/tormlb-cinmlb-1","NL","D","G","Partly Cloudy",7,"Varies",80
"3557","2014/06/22/atlmlb-wasmlb-1","NL","D","G","Cloudy",0,"None",78
"3558","2014/06/22/balmlb-nyamlb-1","AL","D","G","Sunny",8,"R To L",78
"3559","2014/06/22/bosmlb-oakmlb-1","AL","D","G","Sunny",8,"Out To RF",60
"3560","2014/06/22/chamlb-minmlb-1","AL","D","G","Overcast",6,"R To L",73
"3561","2014/06/22/detmlb-clemlb-1","AL","D","G","Sunny",9,"In From CF",72
"3562","2014/06/22/houmlb-tbamlb-1","AL","D","T","Dome",-1,"",72
"3563","2014/06/22/lanmlb-sdnmlb-1","NL","D","G","Sunny",9,"L To R",69
"3564","2014/06/22/milmlb-colmlb-1","NL","D","G","Cloudy",7,"R To L",72
"3565","2014/06/22/nynmlb-miamlb-1","NL","D","G","Roof Closed",0,"None",75
"3566","2014/06/22/phimlb-slnmlb-1","NL","D","G","Partly Cloudy",4,"R To L",84
"3567","2014/06/22/pitmlb-chnmlb-1","NL","D","G","Partly Cloudy",9,"In From LF",65
"3568","2014/06/22/seamlb-kcamlb-1","AL","D","G","Partly Cloudy",9,"In From RF",90
"3569","2014/06/22/sfnmlb-arimlb-1","NL","D","G","Roof Closed",0,"None",76
"3570","2014/06/22/texmlb-anamlb-1","AL","N","G","Clear",10,"L To R",75
"3571","2014/06/22/tormlb-cinmlb-1","NL","D","G","Partly Cloudy",3,"R To L",86
"3572","2014/06/23/bosmlb-seamlb-1","AL","N","G","Partly Cloudy",1,"In From RF",69
"3573","2014/06/23/chamlb-balmlb-1","AL","N","G","Clear",9,"Out To LF",80
"3574","2014/06/23/cinmlb-chnmlb-1","NL","N","G","Partly Cloudy",4,"In From RF",75
"3575","2014/09/04/detmlb-clemlb-1","AL","N","G","Clear",11,"Out To CF",85
"3576","2014/06/23/lanmlb-kcamlb-1","AL","N","G","Cloudy",9,"L To R",79
"3577","2014/06/23/miamlb-phimlb-1","NL","N","G","Partly Cloudy",10,"Out To RF",81
"3578","2014/06/26/minmlb-anamlb-1","AL","D","G","Overcast",7,"Out To RF",77
"3579","2014/06/23/nyamlb-tormlb-1","AL","N","T","Roof Closed",0,"None",68
"3580","2014/06/23/pitmlb-tbamlb-1","AL","N","T","Dome",-1,"",72
"3581","2014/06/23/sdnmlb-sfnmlb-1","NL","N","G","Clear",15,"Out To CF",63
"3582","2014/06/23/slnmlb-colmlb-1","NL","N","G","Partly Cloudy",11,"R To L",67
"3583","2014/06/23/wasmlb-milmlb-1","NL","N","G","Roof Closed",0,"None",70
"3584","2014/06/24/atlmlb-houmlb-1","AL","N","G","Roof Closed",0,"None",73
"3585","2014/06/24/bosmlb-seamlb-1","AL","N","G","Clear",2,"L To R",75
"3586","2014/06/24/chamlb-balmlb-1","AL","N","G","Clear",11,"Out To LF",81
"3587","2014/06/24/cinmlb-chnmlb-1","NL","N","G","Cloudy",3,"In From RF",75
"3588","2014/06/24/clemlb-arimlb-1","NL","N","G","Roof Closed",0,"None",79
"3589","2014/06/24/detmlb-texmlb-1","AL","N","G","Cloudy",10,"L To R",74
"3590","2014/06/24/lanmlb-kcamlb-1","AL","N","G","Cloudy",7,"L To R",82
"3591","2014/06/24/miamlb-phimlb-1","NL","N","G","Clear",9,"Out To CF",85
"3592","2014/06/24/minmlb-anamlb-1","AL","N","G","Clear",9,"Out To RF",74
"3593","2014/06/24/nyamlb-tormlb-1","AL","N","T","Roof Closed",0,"None",68
"3594","2014/06/24/oakmlb-nynmlb-1","NL","N","G","Partly Cloudy",20,"Out To LF",74
"3595","2014/06/24/pitmlb-tbamlb-1","AL","N","T","Dome",-1,"",72
"3596","2014/06/24/sdnmlb-sfnmlb-1","NL","N","G","Partly Cloudy",18,"Out To CF",64
"3597","2014/06/24/slnmlb-colmlb-1","NL","N","G","Cloudy",4,"R To L",78
"3598","2014/06/24/wasmlb-milmlb-1","NL","N","G","Cloudy",8,"In From LF",72
"3599","2014/06/25/atlmlb-houmlb-1","AL","N","G","Roof Closed",0,"None",73
"3600","2014/06/25/bosmlb-seamlb-1","AL","N","G","Partly Cloudy",1,"Varies",75
"3601","2014/06/25/chamlb-balmlb-1","AL","N","G","Partly Cloudy",6,"L To R",85
"3602","2014/06/25/cinmlb-chnmlb-1","NL","N","G","Overcast",11,"In From LF",59
"3603","2014/06/25/clemlb-arimlb-1","NL","N","G","Roof Closed",0,"None",79
"3604","2014/06/25/detmlb-texmlb-1","AL","N","G","Cloudy",8,"R To L",79
"3605","2014/06/25/lanmlb-kcamlb-1","AL","N","G","Clear",9,"R To L",87
"3606","2014/06/25/miamlb-phimlb-1","NL","N","G","Cloudy",11,"Out To LF",87
"3607","2014/06/25/minmlb-anamlb-1","AL","N","G","Clear",8,"Out To CF",75
"3608","2014/06/25/nyamlb-tormlb-1","AL","N","T","Roof Closed",0,"None",68
"3609","2014/06/25/oakmlb-nynmlb-1","NL","N","G","Partly Cloudy",19,"Out To LF",79
"3610","2014/06/25/pitmlb-tbamlb-1","AL","D","T","Dome",-1,"",72
"3611","2014/06/25/sdnmlb-sfnmlb-1","NL","D","G","Overcast",7,"Out To CF",65
"3612","2014/06/25/slnmlb-colmlb-1","NL","D","G","Cloudy",8,"In From LF",81
"3613","2014/06/25/wasmlb-milmlb-1","NL","D","G","Cloudy",6,"In From RF",64
"3614","2014/06/26/atlmlb-houmlb-1","AL","D","G","Roof Closed",0,"None",73
"3615","2014/06/26/chamlb-tormlb-1","AL","N","T","Clear",6,"L To R",75
"3616","2014/06/26/cinmlb-sfnmlb-1","NL","N","G","Partly Cloudy",13,"Out To RF",61
"3617","2014/06/26/colmlb-milmlb-1","NL","N","G","Roof Closed",0,"None",72
"3618","2014/06/26/detmlb-texmlb-1","AL","N","G","Partly Cloudy",11,"In From CF",88
"3619","2014/06/26/miamlb-phimlb-1","NL","N","G","Cloudy",9,"In From LF",88
"3620","2014/06/26/nynmlb-pitmlb-1","NL","N","G","Partly Cloudy",6,"Out To LF",81
"3621","2014/06/26/slnmlb-lanmlb-1","NL","N","G","Partly Cloudy",8,"Out To RF",71
"3622","2014/06/26/wasmlb-chnmlb-1","NL","N","G","Overcast",6,"In From RF",59
"3623","2014/06/27/anamlb-kcamlb-1","AL","N","G","Partly Cloudy",14,"R To L",82
"3624","2014/06/27/arimlb-sdnmlb-1","NL","N","G","Partly Cloudy",6,"L To R",68
"3625","2014/06/27/atlmlb-phimlb-1","NL","N","G","Partly Cloudy",3,"Out To CF",86
"3626","2014/06/27/bosmlb-nyamlb-1","AL","N","G","Clear",14,"R To L",78
"3627","2014/06/27/chamlb-tormlb-1","AL","N","T","Clear",10,"In From RF",74
"3628","2014/06/27/cinmlb-sfnmlb-1","NL","N","G","Partly Cloudy",14,"Out To CF",63
"3629","2014/06/27/clemlb-seamlb-1","AL","N","G","Partly Cloudy",1,"Varies",66
"3630","2014/06/27/colmlb-milmlb-1","NL","N","G","Partly Cloudy",12,"In From CF",75
"3631","2014/06/27/detmlb-houmlb-1","AL","N","G","Roof Closed",0,"None",73
"3632","2014/06/27/minmlb-texmlb-1","AL","N","G","Partly Cloudy",7,"Out To LF",89
"3633","2014/06/27/nynmlb-pitmlb-1","NL","N","G","Partly Cloudy",4,"Out To CF",82
"3634","2014/06/27/oakmlb-miamlb-1","NL","N","G","Roof Closed",0,"None",78
"3635","2014/06/27/slnmlb-lanmlb-1","NL","N","G","Clear",8,"L To R",72
"3636","2014/06/27/tbamlb-balmlb-2","AL","N","G","Cloudy",4,"R To L",82
"3637","2014/06/27/wasmlb-chnmlb-1","NL","D","G","Sunny",8,"In From RF",83
"3638","2014/06/28/anamlb-kcamlb-1","AL","D","G","Partly Cloudy",19,"R To L",83
"3639","2014/06/28/arimlb-sdnmlb-1","NL","N","G","Cloudy",5,"Varies",68
"3640","2014/06/28/atlmlb-phimlb-1","NL","D","G","Partly Cloudy",5,"Out To CF",81
"3641","2014/06/28/bosmlb-nyamlb-1","AL","N","G","Partly Cloudy",13,"R To L",79
"3642","2014/06/28/chamlb-tormlb-1","AL","D","T","Sunny",11,"R To L",71
"3643","2014/06/28/cinmlb-sfnmlb-1","NL","N","G","Clear",13,"Out To CF",65
"3644","2014/06/28/clemlb-seamlb-1","AL","N","G","Partly Cloudy",5,"Out To CF",67
"3645","2014/06/28/colmlb-milmlb-1","NL","D","G","Cloudy",11,"Out To LF",74
"3646","2014/06/28/detmlb-houmlb-1","AL","D","G","Roof Closed",0,"None",73
"3647","2014/06/28/minmlb-texmlb-1","AL","D","G","Partly Cloudy",18,"R To L",90
"3648","2014/06/28/nynmlb-pitmlb-1","NL","D","G","Partly Cloudy",8,"R To L",88
"3649","2014/06/28/oakmlb-miamlb-1","NL","D","G","Roof Closed",0,"None",78
"3650","2014/06/28/slnmlb-lanmlb-1","NL","D","G","Sunny",8,"Out To CF",76
"3651","2014/06/28/tbamlb-balmlb-1","AL","D","G","Partly Cloudy",7,"R To L",82
"3652","2014/06/28/wasmlb-chnmlb-1","NL","D","G","Cloudy",6,"Out To LF",83
"3653","2014/06/29/anamlb-kcamlb-1","AL","D","G","Overcast",11,"R To L",83
"3654","2014/06/29/arimlb-sdnmlb-1","NL","D","G","Cloudy",9,"L To R",71
"3655","2014/06/29/atlmlb-phimlb-1","NL","D","G","Partly Cloudy",7,"Out To CF",87
"3656","2014/06/29/bosmlb-nyamlb-1","AL","N","G","Clear",10,"R To L",75
"3657","2014/06/29/chamlb-tormlb-1","AL","D","T","Sunny",9,"Out To LF",81
"3658","2014/06/29/cinmlb-sfnmlb-1","NL","D","G","Sunny",8,"Out To CF",73
"3659","2014/06/29/clemlb-seamlb-1","AL","D","G","Cloudy",4,"L To R",65
"3660","2014/06/29/colmlb-milmlb-1","NL","D","G","Cloudy",18,"L To R",79
"3661","2014/06/29/detmlb-houmlb-1","AL","D","G","Roof Closed",0,"None",73
"3662","2014/06/29/minmlb-texmlb-1","AL","D","G","Sunny",8,"R To L",90
"3663","2014/06/29/nynmlb-pitmlb-1","NL","D","G","Cloudy",8,"In From RF",81
"3664","2014/06/29/oakmlb-miamlb-1","NL","D","G","Roof Closed",0,"None",79
"3665","2014/06/29/slnmlb-lanmlb-1","NL","D","G","Sunny",5,"Out To RF",80
"3666","2014/06/29/tbamlb-balmlb-1","AL","D","G","Sunny",2,"L To R",82
"3667","2014/06/28/wasmlb-chnmlb-2","NL","N","G","Partly Cloudy",9,"R To L",85
"3668","2014/07/01/anamlb-chamlb-2","AL","N","G","Partly Cloudy",16,"R To L",79
"3669","2014/06/30/chnmlb-bosmlb-1","AL","N","G","Partly Cloudy",13,"Out To CF",86
"3670","2014/06/30/cinmlb-sdnmlb-1","NL","N","G","Clear",6,"L To R",70
"3671","2014/06/30/clemlb-lanmlb-1","NL","N","G","Clear",9,"L To R",69
"3672","2014/06/30/colmlb-wasmlb-1","NL","N","G","Partly Cloudy",8,"In From CF",86
"3673","2014/06/30/kcamlb-minmlb-1","AL","N","G","Partly Cloudy",10,"Out To LF",74
"3674","2014/06/30/nynmlb-atlmlb-1","NL","N","G","Partly Cloudy",4,"Out To RF",81
"3675","2014/06/30/oakmlb-detmlb-1","AL","N","G","Partly Cloudy",4,"In From CF",86
"3676","2014/06/30/seamlb-houmlb-1","AL","N","G","Roof Closed",0,"None",73
"3677","2014/06/30/tbamlb-nyamlb-1","AL","N","G","Clear",9,"R To L",78
"3678","2014/06/30/texmlb-balmlb-1","AL","N","G","Clear",4,"L To R",84
"3679","2014/07/01/anamlb-chamlb-1","AL","N","G","Partly Cloudy",19,"R To L",81
"3680","2014/07/01/arimlb-pitmlb-1","NL","N","G","Partly Cloudy",9,"R To L",88
"3681","2014/07/01/chnmlb-bosmlb-1","AL","N","G","Partly Cloudy",18,"Out To RF",88
"3682","2014/07/01/cinmlb-sdnmlb-1","NL","N","G","Partly Cloudy",8,"L To R",71
"3683","2014/07/01/clemlb-lanmlb-1","NL","N","G","Clear",7,"Out To RF",70
"3684","2014/07/01/colmlb-wasmlb-1","NL","N","G","Partly Cloudy",1,"Out To RF",91
"3685","2014/07/01/kcamlb-minmlb-1","AL","N","G","Cloudy",14,"Out To RF",62
"3686","2014/07/01/milmlb-tormlb-1","AL","D","T","Cloudy",15,"L To R",81
"3687","2014/07/01/nynmlb-atlmlb-1","NL","N","G","Clear",4,"L To R",90
"3688","2014/07/01/oakmlb-detmlb-1","AL","N","G","Partly Cloudy",13,"R To L",85
"3689","2014/07/01/phimlb-miamlb-1","NL","N","G","Roof Closed",0,"None",79
"3690","2014/07/01/seamlb-houmlb-1","AL","N","G","Roof Closed",0,"None",73
"3691","2014/07/01/slnmlb-sfnmlb-1","NL","N","G","Partly Cloudy",10,"Out To CF",60
"3692","2014/07/01/tbamlb-nyamlb-1","AL","N","G","Partly Cloudy",16,"R To L",85
"3693","2014/07/01/texmlb-balmlb-1","AL","N","G","Clear",10,"Out To LF",86
"3694","2014/07/02/anamlb-chamlb-1","AL","N","G","Drizzle",13,"L To R",57
"3695","2014/07/02/arimlb-pitmlb-1","NL","N","G","Partly Cloudy",8,"R To L",84
"3696","2014/07/02/chnmlb-bosmlb-1","AL","N","G","Partly Cloudy",11,"Out To CF",85
"3697","2014/07/02/cinmlb-sdnmlb-1","NL","D","G","Sunny",11,"L To R",73
"3698","2014/07/02/clemlb-lanmlb-1","NL","D","G","Sunny",9,"L To R",80
"3699","2014/07/02/colmlb-wasmlb-1","NL","N","G","Overcast",6,"Out To LF",88
"3700","2014/07/02/kcamlb-minmlb-1","AL","D","G","Partly Cloudy",10,"L To R",65
"3701","2014/07/02/milmlb-tormlb-1","AL","D","T","Cloudy",11,"Out To CF",77
"3702","2014/07/02/nynmlb-atlmlb-1","NL","N","G","Partly Cloudy",9,"L To R",91
"3703","2014/07/02/oakmlb-detmlb-1","AL","D","G","Partly Cloudy",4,"R To L",79
"3704","2014/07/02/phimlb-miamlb-1","NL","N","G","Roof Closed",0,"None",76
"3705","2014/07/02/seamlb-houmlb-1","AL","D","G","Roof Closed",0,"None",73
"3706","2014/07/02/slnmlb-sfnmlb-1","NL","N","G","Cloudy",22,"Out To CF",59
"3707","2014/07/02/tbamlb-nyamlb-1","AL","D","G","Sunny",10,"L To R",89
"3708","2014/07/02/texmlb-balmlb-1","AL","N","G","Overcast",3,"Out To RF",87
"3709","2014/07/03/arimlb-pitmlb-1","NL","N","G","Partly Cloudy",10,"Out To LF",77
"3710","2014/07/03/houmlb-anamlb-1","AL","N","G","Clear",4,"Out To RF",81
"3711","2014/07/03/lanmlb-colmlb-1","NL","N","G","Cloudy",6,"Out To CF",83
"3712","2014/07/03/nyamlb-minmlb-1","AL","N","G","Partly Cloudy",8,"L To R",75
"3713","2014/07/03/phimlb-miamlb-1","NL","N","G","Roof Closed",0,"None",77
"3714","2014/07/03/slnmlb-sfnmlb-1","NL","D","G","Sunny",12,"R To L",65
"3715","2014/07/03/tbamlb-detmlb-1","AL","N","G","Partly Cloudy",3,"R To L",72
"3716","2014/07/03/texmlb-balmlb-1","AL","N","G","Rain",6,"In From RF",76
"3717","2014/07/03/tormlb-oakmlb-1","AL","N","G","Clear",12,"Out To RF",65
"3718","2014/07/04/arimlb-atlmlb-1","NL","N","G","Partly Cloudy",9,"L To R",82
"3719","2014/07/05/balmlb-bosmlb-1","AL","D","G","Sunny",21,"In From LF",75
"3720","2014/07/04/chnmlb-wasmlb-1","NL","D","G","Partly Cloudy",17,"In From CF",76
"3721","2014/07/04/houmlb-anamlb-1","AL","N","G","Clear",8,"L To R",81
"3722","2014/07/04/kcamlb-clemlb-1","AL","N","G","Clear",6,"L To R",70
"3723","2014/07/04/lanmlb-colmlb-1","NL","N","G","Cloudy",7,"In From LF",69
"3724","2014/07/04/miamlb-slnmlb-1","NL","N","G","Partly Cloudy",3,"In From CF",81
"3725","2014/07/04/milmlb-cinmlb-1","NL","N","G","Clear",8,"Out To RF",75
"3726","2014/07/04/nyamlb-minmlb-1","AL","D","G","Overcast",13,"R To L",76
"3727","2014/07/04/phimlb-pitmlb-1","NL","N","G","Partly Cloudy",14,"Out To CF",74
"3728","2014/07/04/seamlb-chamlb-1","AL","N","G","Clear",9,"L To R",69
"3729","2014/07/04/sfnmlb-sdnmlb-1","NL","D","G","Sunny",5,"Varies",76
"3730","2014/07/04/tbamlb-detmlb-1","AL","N","G","Clear",9,"L To R",78
"3731","2014/07/04/texmlb-nynmlb-1","NL","N","G","Overcast",12,"In From LF",70
"3732","2014/07/04/tormlb-oakmlb-1","AL","D","G","Sunny",6,"Out To RF",63
"3733","2014/07/05/arimlb-atlmlb-1","NL","D","G","Partly Cloudy",8,"R To L",86
"3734","2014/07/05/balmlb-bosmlb-2","AL","N","G","Partly Cloudy",15,"Out To RF",79
